,Unnamed: 0,game_name,game_params,init_time,total_time,times,level,load,it,GPU,CPU,storage,config_id
145,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-16 17:14:29.283836160,48.4175560474,"[0.24862360954284668, 26.01848864555359, 37.87682580947876, 39.53595852851868, 47.88945913314819]",8.3535006046,37.6282021999,5,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
146,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-16 17:15:39.198821632,48.003428936,"[0.22994637489318848, 26.292717218399048, 38.192591190338135, 39.84229373931885, 47.469813108444214]",7.6275193691,37.9626448154,6,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
147,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-16 17:16:48.682684672,48.6521875858,"[0.260577917098999, 25.28929615020752, 38.74637579917908, 40.40018820762634, 48.079105615615845]",7.678917408,38.4857978821,7,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
148,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-16 17:17:58.848090624,47.4744331837,"[0.23208141326904297, 25.169940948486328, 37.58765196800232, 39.19629526138306, 46.931063413619995]",7.7347681522,37.3555705547,8,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
149,,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2021-12-16 17:19:07.783961600,48.6596155167,"[0.22987914085388184, 26.266167163848877, 38.64507174491882, 40.303505420684814, 48.10906648635864]",7.8055610657,38.4151926041,9,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
150,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 17:20:17.907014144,42.1851446629,"[0.20618367195129395, 9.851332426071167, 31.746328830718994, 41.66324853897095]",9.9169197083,21.8949964046,0,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
151,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 17:21:23.510408192,32.4586310387,"[0.2235698699951172, 7.5598225593566895, 23.53519582748413, 31.9432692527771]",8.4080734253,15.9753732681,1,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
152,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 17:22:19.377867008,32.347212553,"[0.21216225624084473, 7.523439884185791, 23.405820608139038, 31.824296951293945]",8.4184763432,15.882380724,2,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
153,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 17:23:15.127524352,34.9952628613,"[0.2281968593597412, 7.469999551773071, 25.249154090881348, 34.473426818847656]",9.224272728,17.7791545391,3,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
154,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 17:24:13.521287936,31.8991377354,"[0.21764588356018066, 7.210848331451416, 23.527355432510376, 31.381244659423828]",7.8538892269,16.3165071011,4,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
155,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 17:25:08.808411648,32.9140613079,"[0.22849082946777344, 7.4584362506866455, 23.877131938934326, 32.390382289886475]",8.513250351,16.4186956882,5,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
156,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 17:26:05.107860480,32.188754797,"[0.2446918487548828, 7.051135540008545, 23.186341047286987, 31.672324419021606]",8.4859833717,16.1352055073,6,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
157,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 17:27:00.773874176,34.3665764332,"[0.21447086334228516, 7.4901018142700195, 25.275446891784668, 33.8227105140686]",8.547263622300001,17.7853450775,7,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
158,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 17:27:58.501710336,33.6522769928,"[0.21772217750549316, 7.693544387817383, 23.927392721176147, 33.121044874191284]",9.193652153,16.2338483334,8,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
159,,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2021-12-16 17:28:55.631247872,33.1992282867,"[0.23066329956054688, 7.614978790283203, 23.37987756729126, 32.66643691062927]",9.2865593433,15.764898777,9,Radeon HD 6800,i5-7600 @ 3.5GHz,SSD,3
