,Unnamed: 0,iteration,game_name,game_params,init_time,total_time,times,level,load
28,28,8,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:36:53.228166400-04:00,88.1380121708,"[1.766571044921875, 68.80673480033875, 87.75501537322998]",18.948280572891235,67.04016375541687
29,29,9,PUBG,"{'move_time': 0.5, 'kill_mode': 'keyboard', 'window_names': [""PLAYER UNKOWN'S BATTLEGROUNDS""]}",2022-03-19 19:38:42.824741376-04:00,87.2028899193,"[1.7200379371643066, 67.3583824634552, 86.86878371238708]",19.510401248931885,65.6383445262909
30,30,0,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:40:31.491794688-04:00,119.0534157753,"[1.7839586734771729, 12.370189428329468, 40.23648476600647, 47.081053495407104, 48.79799485206604, 50.912840604782104, 53.035308837890625, 56.614171266555786, 58.77827262878418, 60.84052872657776, 92.687655210495, 94.44102239608765, 111.73884582519531, 114.90553116798401, 116.62845873832703, 118.7116470336914]",78.47516226768494,27.866295337677002
31,31,1,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:42:52.607938560-04:00,113.5167686939,"[1.7874135971069336, 16.469913959503174, 37.09916305541992, 43.92781138420105, 45.65022134780884, 47.76823425292969, 49.88770890235901, 51.96663761138916, 54.0466411113739, 56.11034154891968, 87.93709135055542, 89.67592239379883, 106.21964120864868, 109.39116954803467, 111.11413931846619, 113.19386982917786]",76.09470677375793,20.629249095916748
32,32,2,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:45:08.241781760-04:00,107.6565749645,"[1.7874772548675537, 11.474395751953125, 30.498995065689087, 37.35303854942322, 39.06715369224548, 41.14697980880737, 43.250410318374634, 45.31604218482971, 47.39650297164917, 49.460856199264526, 81.3002405166626, 83.0653715133667, 100.34138917922974, 103.51570677757263, 105.24586486816406, 107.32953786849976]",76.83054280281067,19.024599313735962
33,33,3,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:47:18.007847936-04:00,108.3705012798,"[1.7573351860046387, 9.75961446762085, 29.567979097366333, 36.404757499694824, 38.12346816062927, 40.23144197463989, 42.35324668884277, 44.43265628814697, 46.51307535171509, 48.596115827560425, 80.42842221260071, 82.17832803726196, 101.03942084312439, 104.22989225387573, 105.9444305896759, 108.05015110969543]",78.4821720123291,19.808364629745483
34,34,4,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:49:28.393820672-04:00,107.8401637077,"[1.771794319152832, 9.93554949760437, 31.301236629486084, 38.14012575149536, 39.85963535308838, 41.96377730369568, 44.099557399749756, 46.18068313598633, 48.280914306640625, 50.34344935417175, 82.20892262458801, 83.95602345466614, 100.5429458618164, 103.70395946502686, 105.42672753334045, 107.51192879676819]",76.2106921672821,21.365687131881714
35,35,5,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:51:38.407793920-04:00,106.8472192287,"[1.7734825611114502, 11.453794002532959, 30.397347450256348, 37.23373794555664, 38.94575524330139, 41.03768992424011, 43.15433430671692, 45.2441291809082, 47.315662145614624, 49.39306879043579, 81.22781801223755, 82.98119759559631, 99.54434418678284, 102.7240800857544, 104.43254685401917, 106.51541590690613]",76.11806845664978,18.94355344772339
36,36,6,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:53:47.374995712-04:00,105.9528639317,"[1.7260422706604004, 10.618903398513794, 29.601295709609985, 36.428739070892334, 38.148035764694214, 40.25036931037903, 42.353148221969604, 44.41634273529053, 46.48191547393799, 48.54300665855408, 80.39999651908875, 82.15996646881104, 98.67306971549988, 101.85030770301819, 103.56508231163025, 105.63194942474365]",76.03065371513367,18.98239231109619
37,37,7,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:55:55.363173120-04:00,105.3264231682,"[1.771592140197754, 9.739361047744751, 28.861137866973877, 35.691967248916626, 37.408806562423706, 39.49577498435974, 41.61514616012573, 43.69801425933838, 45.79548692703247, 47.87267303466797, 79.70552587509155, 81.45873379707336, 98.0345208644867, 101.20458555221558, 102.92785501480103, 105.00843358039856]",76.14729571342468,19.121776819229126
38,38,8,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 19:58:02.793608192-04:00,107.5754816532,"[1.7562494277954102, 10.604991674423218, 30.384110927581787, 37.231478691101074, 38.94511699676514, 41.05068016052246, 43.171263456344604, 45.250436782836914, 47.3345308303833, 49.40917682647705, 81.23958230018616, 82.9851393699646, 100.27260303497314, 103.44477128982544, 105.164133310318, 107.24806690216064]",76.86395597457886,19.77911925315857
39,39,9,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-19 20:00:12.493064704-04:00,108.3278460503,"[1.7728450298309326, 9.802759170532227, 31.848174810409546, 38.695236921310425, 40.42279648780823, 42.51730465888977, 44.6362988948822, 46.70461392402649, 48.80162262916565, 50.86607551574707, 82.71961236000061, 84.46484041213989, 101.02362203598022, 104.191890001297, 105.9140887260437, 107.99670767784119]",76.14853286743164,22.04541563987732
40,40,0,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:25:37.794112-04:00,73.527554512,"[1.7633402347564697, 48.53496050834656, 55.885767698287964, 73.20635795593262]",17.320590257644653,46.77162027359009
41,41,1,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:27:12.786235136-04:00,73.2372713089,"[1.765845775604248, 51.160056352615356, 58.44830369949341, 72.88869333267212]",14.440389633178711,49.39421057701111
42,42,2,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:28:47.489008384-04:00,70.1007926464,"[1.7404727935791016, 50.299044609069824, 57.600138902664185, 69.76437163352966]",12.164232730865479,48.55857181549072
43,43,3,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:30:19.039417856-04:00,69.9774472713,"[1.762127161026001, 48.10509490966797, 54.6731641292572, 69.64732909202576]",14.974164962768555,46.34296774864197
44,44,4,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:31:50.523106304-04:00,68.7134718895,"[1.7621917724609375, 49.099966526031494, 56.39590001106262, 68.389004945755]",11.993104934692383,47.33777475357056
45,45,5,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:33:20.697967872-04:00,77.4109420776,"[1.7519903182983398, 49.56723666191101, 62.09146857261658, 77.08880496025085]",14.997336387634277,47.81524634361267
46,46,6,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:34:59.577156096-04:00,70.165469408,"[1.7453243732452393, 51.19379711151123, 57.80133509635925, 69.83381128311157]",12.03247618675232,49.44847273826599
47,47,7,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:36:31.216806912-04:00,69.2802095413,"[1.7704277038574219, 49.56621503829956, 56.84252595901489, 68.93655586242676]",12.094029903411865,47.79578733444214
48,48,8,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:38:01.967101184-04:00,74.1672010422,"[1.7884156703948975, 52.21951746940613, 58.77707481384277, 73.83404397964478]",15.056969165802002,50.43110179901123
49,49,9,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-19 20:39:37.604920320-04:00,69.0486283302,"[1.7875778675079346, 49.41541624069214, 57.4366238117218, 68.72142124176025]",11.284797430038452,47.627838373184204
50,50,0,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 20:41:08.114678528-04:00,77.4384784698,"[1.7572128772735596, 9.016449451446533, 49.10498833656311, 51.212294578552246, 53.273335695266724, 76.7547812461853]",25.542486667633057,40.08853888511658
51,51,1,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 20:42:50.494259712-04:00,64.0695343018,"[1.7928485870361328, 5.317741870880127, 26.623329401016235, 28.715998649597168, 30.762495517730713, 62.19944787025452]",33.48344922065735,21.30558753013611
52,52,2,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 20:44:17.177919232-04:00,68.2752919197,"[1.776792049407959, 5.96614408493042, 27.785487413406372, 29.944092988967896, 32.02378606796265, 66.748300075531]",36.80420708656311,21.819343328475952
53,53,3,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 22:53:51.692841984-04:00,66.8494458199,"[1.7626867294311523, 5.279979944229126, 29.78447461128235, 32.01162791252136, 34.11561107635498, 65.28655815124512]",33.274930238723755,24.504494667053223
54,54,4,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 22:55:22.571607808-04:00,61.0968899727,"[1.784191608428955, 5.275798797607422, 27.749323844909668, 29.91094160079956, 32.005014181137085, 60.43114137649536]",30.5201997756958,22.473525047302246
55,55,5,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 22:56:50.609464576-04:00,63.8652145863,"[1.8083593845367432, 5.313333511352539, 27.493684768676758, 29.680393934249878, 31.77574872970581, 61.76124835014343]",32.080854415893555,22.18035125732422
56,56,6,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 22:58:18.277500416-04:00,70.1026010513,"[1.7773420810699463, 5.351065158843994, 27.055325746536255, 29.249845504760742, 31.30008029937744, 69.4986879825592]",40.24884247779846,21.70426058769226
57,57,7,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 22:59:50.207312384-04:00,64.6820385456,"[1.7786569595336914, 6.059640645980835, 28.507511377334595, 30.680503368377686, 32.75161814689636, 63.595887899398804]",32.91538453102112,22.44787073135376
58,58,8,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 23:01:19.404185856-04:00,65.825524807,"[1.7657496929168701, 5.279257535934448, 27.417841911315918, 29.57038187980652, 31.639232873916626, 64.01180505752563]",34.441423177719116,22.13858437538147
59,59,9,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-19 23:02:49.347225856-04:00,54.7021090984,"[1.8045406341552734, 5.274311542510986, 26.740973234176636, 28.8209125995636, 30.87803602218628, 54.00145387649536]",25.180541276931763,21.46666169166565
60,60,0,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:04:08.508274944-04:00,53.1500706673,"[1.7780311107635498, 37.07646679878235, 45.5129930973053, 47.66190457344055, 52.80296730995178]",5.1410627365112305,43.73496198654175
61,61,1,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:09:36.383803136-04:00,51.2756195068,"[1.8150289058685303, 35.091683864593506, 43.60863208770752, 45.746495485305786, 50.94249868392944]",5.196003198623657,41.79360318183899
62,62,2,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:10:49.140511744-04:00,50.5048100948,"[1.7599105834960938, 35.20394730567932, 42.88296413421631, 45.01931095123291, 50.16453456878662]",5.145223617553711,41.123053550720215
63,63,3,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:12:01.183834880-04:00,51.1901862621,"[1.7791266441345215, 35.027363300323486, 43.44098711013794, 45.5600106716156, 50.84113168716431]",5.281121015548706,41.66186046600342
64,64,4,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:16:31.366657792-04:00,53.342468977,"[1.7780280113220215, 36.83600926399231, 45.464386224746704, 47.62277841567993, 53.008363485336304]",5.385585069656372,43.68635821342468
65,65,5,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:17:46.165440512-04:00,52.0756850243,"[1.7885777950286865, 34.70815587043762, 44.18825912475586, 46.34855794906616, 51.73460006713867]",5.38604211807251,42.39968132972717
66,66,6,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:23:07.591015936-04:00,53.020168066,"[1.7902019023895264, 35.53869009017944, 45.193055868148804, 47.363123416900635, 52.67658305168152]",5.313459634780884,43.40285396575928
