,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/level/0,/hdd/2/data/0,/hdd/2/load/0,/hdd/2/temperature/0,/hdd/2/factor/0,/hdd/3/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Temperature","Used Space","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/16/2021 06:49:19,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,26,118,25,111,111,111,2180.937,1945.245,100,100,100,100,100,39,44,41,43,44,3904.46,3904.46,3904.46,3904.46,45.97541,40.0787,1.02449667,3.35756755,100.114357,38.5773849,6.12179947,9.747082,32,1126.406,3505.50024,2252.812,996,4,2,0,3,30,2048,784.7656,1263.23438,38.318634,28.0940018,0,1781.25,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:20,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,45,26,118,24.5,111,111,111,2170.418,1925.82031,100,100,100,100,100,41,43,41,46,45,3904.45972,3904.45972,3904.45972,3904.45972,44.3815269,38.4790649,1.02582657,3.35376549,100.114349,39.1848221,6.218193,9.650688,32,1126.406,3505.50024,2252.812,994,4,2,0,3,30,2048,790.3242,1257.67578,38.59005,28.6710014,0,889.648438,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:21,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,45,26,118,24.5,111,111,111,2170.418,1948.052,100,100,100,100,100,40,44,42,44,44,3904.46313,3904.46313,3904.46313,3904.46313,44.500042,38.6498451,1.02510548,3.32933283,100.114441,39.318,6.23932648,9.629555,32,1126.406,3505.50024,2252.812,996,5,2,0,4,30,2048,799.8828,1248.11719,39.056778,28.3000011,3.90625,897.460938,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:22,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,44,26,118,24.5,111,111,111,2156.54956,1909.47668,100,100,100,100,100,40,42,41,43,44,3904.46021,3904.46021,3904.46021,3904.46021,45.52453,37.91665,1.03579664,3.08951235,100.114365,40.0242577,6.35140228,9.517479,31,135,405.000031,270,999,17,11,0,9,30,2048,801.9492,1246.05078,39.1576767,13.4640007,0,890.625,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:23,34.11765,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.42400026,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,45,26.5,118,25,111,111,111,2156.54956,1934.09741,100,100,100,100,100,42,42,40,44,47,3904.46118,3904.46118,3904.46118,3904.46118,52.38229,39.0105171,1.02485013,3.05932522,100.114395,40.51071,6.4285965,9.440285,30,135,405.000031,270,1004,17,10,0,9,30,2048,843.519531,1204.48047,41.1874771,13.368001,3.90625,7.8125,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:24,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,44,26.5,118,24.5,111,111,111,2173.913,1934.09741,100,100,100,100,100,40,44,43,46,46,3904.209,3904.209,3904.209,3904.209,46.1709862,38.95317,1.02406609,3.01496983,100.107925,40.93995,6.49671173,9.37216949,32,1126.406,3505.50024,2252.812,1000,6,2,0,4,30,2048,846.1328,1201.86719,41.31508,28.5600014,1.953125,890.625,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:25,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,45,26.5,118,25,111,111,111,2170.418,1925.82031,100,100,100,100,100,43,46,44,48,48,3904.719,3904.719,3904.719,3904.719,45.34081,39.495388,1.02385938,3.31327558,100.120995,41.04952,6.514099,9.354782,32,1126.406,3505.50024,2252.812,999,6,2,0,3,30,2048,845.8828,1202.11719,41.30287,28.656002,0.9765625,3.90625,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:26,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.128,45,26.5,118,24.5,111,111,111,2170.418,1909.47668,100,100,100,100,100,40,41,42,47,47,3904.46118,3904.46118,3904.46118,3904.46118,45.2296753,39.2912674,1.0245496,3.37089,100.114388,41.51008,6.587185,9.281696,32,1126.406,3505.50024,2252.812,999,6,2,0,4,30,2048,847.8203,1200.17969,41.3974762,28.656002,0.9765625,889.648438,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:27,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,26.5,119,25,111,111,111,2163.46143,1923.0769,100,100,100,100,100,44,46,41,41,46,3904.46021,3904.46021,3904.46021,3904.46021,45.9936638,40.1451035,1.02412426,3.26092958,100.114365,41.62152,6.60487,9.264011,32,1126.406,3505.50024,2252.812,998,2,1,0,1,30,2048,843.648438,1204.35156,41.19377,28.847002,0,889.648438,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:28,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,26.5,118,24.5,111,111,111,2173.913,1945.245,100,100,100,100,100,42,44,43,46,46,3904.4624,3904.4624,3904.4624,3904.4624,47.10084,41.1644936,1.0232619,3.41525459,100.114418,41.5834465,6.59882736,9.270054,32,910.854065,3004.6792,1821.70813,998,7,2,0,3,30,2048,879.597656,1168.40234,42.9491043,26.3960018,2.9296875,471.6797,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:29,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,26.5,118,25,111,111,111,2173.913,1923.0769,100,100,100,100,100,44,44,46,49,49,3904.46118,3904.46118,3904.46118,3904.46118,47.0037155,41.05216,1.02357018,3.487657,100.114388,41.7840958,6.63066864,9.238213,32,910.854065,3004.6792,1821.70813,998,8,3,0,3,30,2048,879.476563,1168.52344,42.94319,26.8760014,3.90625,890.625,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:30,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.128,47,27,118,25,111,111,111,2170.418,1948.052,100,100,100,100,100,41,48,45,48,48,3904.45776,3904.45776,3904.45776,3904.45776,47.2527,41.2719,1.02369785,3.43359375,100.1143,41.77609,6.62939835,9.239483,32,910.854065,3004.6792,1821.70813,998,8,4,0,3,30,2048,888.597656,1159.40234,43.3885574,27.4410019,2.9296875,889.648438,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:31,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,27,118,24.5,111,111,111,2156.54956,1920.34143,100,100,100,100,100,41,43,43,48,48,3904.464,3904.464,3904.464,3904.464,53.3789673,40.6180763,1.02363193,3.441874,100.114464,41.8634,6.64325333,9.225628,31,721.406,810.000061,1442.812,1003,18,10,0,11,30,2048,890.847656,1157.15234,43.49842,15.9120007,0.9765625,889.648438,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:32,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,27,118,25,111,111,111,2170.418,1936.87231,100,100,100,100,100,42,44,44,48,48,3904.46143,3904.46143,3904.46143,3904.46143,54.2898445,40.6492958,1.03126562,3.46883059,100.114395,41.7961426,6.63258,9.236301,31,721.406,810.000061,1442.812,1005,19,10,0,12,30,2048,892.722656,1155.27734,43.5899734,15.527,0.9765625,890.625,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:33,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,27,118,25,111,111,111,2166.934,1920.34143,100,96.875,100,100,99.21875,40,43,42,44,44,3904.46118,3904.46118,3904.46118,3904.46118,54.5193558,40.91858,1.02838218,3.363843,100.114395,41.8488121,6.640938,9.227943,31,721.406,810.000061,1442.812,1004,21,11,0,13,30,2048,892.722656,1155.27734,43.5899734,15.6230011,1.953125,1243.16406,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:34,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27,118,24.5,111,111,111,2170.418,1948.052,100,100,100,100,100,41,43,42,44,44,3904.46143,3904.46143,3904.46143,3904.46143,54.03988,40.4961777,1.02550781,3.25508952,100.114395,41.92196,6.652546,9.216335,31,721.406,810.000061,1442.812,1004,8,5,0,6,30,2048,892.972656,1155.02734,43.60218,15.3480005,0,0,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:35,36.8627472,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27,118,24.5,111,111,111,2163.46143,1923.0769,100,100,100,100,100,43,46,46,49,48,3904.46045,3904.46045,3904.46045,3904.46045,53.33098,39.9324532,1.02371693,3.04579782,100.114372,42.80462,6.792614,9.076267,31,721.406,810.000061,1442.812,1002,8,5,0,6,30,2048,891.722656,1156.27734,43.5411453,15.7190008,0,0,32,0.0102996826,30,0.0422515869,100,478.213654,48.19655,25,1.56672955,0.007537842
12/16/2021 06:49:37,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27,118,25,111,111,111,2173.913,1925.82031,100,100,100,100,100,44,43,38,46,46,3904.46143,3904.46143,3904.46143,3904.46143,53.5497246,40.13263,1.02612853,2.97992,100.114395,43.3072472,6.87237549,8.996506,31,721.406,810.000061,1442.812,1002,19,10,0,11,30,2048,891.722656,1156.27734,43.5411453,15.3480005,0.9765625,1405.27344,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:37,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27,118,25,111,111,111,2163.46143,1934.09741,100,100,100,100,100,42,45,42,46,44,3904.462,3904.462,3904.462,3904.462,53.3494225,39.8735161,1.02405989,3.15023923,100.1144,43.1227226,6.843094,9.025787,31,721.406,810.000061,1442.812,1001,16,7,0,11,30,2048,891.722656,1156.27734,43.5411453,15.6230011,0,890.625,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:39,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,45,27,118,24.5,111,111,111,2170.418,1939.65515,100,100,100,100,100,42,45,45,46,46,3904.46,3904.46,3904.46,3904.46,53.3204765,39.90155,1.0256269,3.13125682,100.114357,43.0572662,6.83270645,9.036175,31,721.406,810.000061,1442.812,1001,10,7,0,6,30,2048,891.597656,1156.40234,43.53504,15.4320011,0.9765625,892.5781,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:39,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,45,27,118,24.5,111,111,111,2163.46143,1934.09741,100,100,100,100,100,42,46,44,46,46,3904.462,3904.462,3904.462,3904.462,52.66669,39.1684074,1.02403116,3.12490034,100.11441,44.70643,7.09441,8.774471,31,721.406,810.000061,1442.812,1002,11,7,0,6,30,2048,891.597656,1156.40234,43.53504,15.4320011,0,901.3672,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:40,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27,118,24.5,111,111,111,2177.41943,1936.87231,100,100,100,100,100,43,46,42,48,48,3904.46069,3904.46069,3904.46069,3904.46069,54.08462,40.63216,1.02387881,3.051248,100.11438,45.35156,7.196785,8.672096,31,721.406,810.000061,1442.812,1001,26,12,0,14,30,2048,891.597656,1156.40234,43.53504,16.104,68.359375,637.6953,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:41,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,27,118,24.5,111,111,111,2180.937,1936.87231,100,100,100,100,100,42,45,45,48,48,3904.46216,3904.46216,3904.46216,3904.46216,54.226738,40.7886353,1.02350724,3.11778069,100.114418,45.2618,7.182541,8.68634,31,721.406,810.000061,1442.812,1000,20,11,0,9,30,2048,891.347656,1156.65234,43.5228348,15.527,0.9765625,892.5781,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:42,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,27,118,24.5,111,111,111,2177.41943,1934.09741,100,100,100,100,100,42,44,42,46,45,3904.461,3904.461,3904.461,3904.461,54.23173,40.67472,1.02465832,3.17923355,100.114388,45.3937,7.203472,8.665409,31,721.406,810.000061,1442.812,1000,22,10,0,14,30,2048,891.597656,1156.40234,43.53504,15.4440012,10.7421875,1791.99219,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:43,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,27,118,24.5,111,111,111,2163.46143,1912.18127,98.46154,100,100,100,99.61539,42,44,46,46,46,3904.46069,3904.46069,3904.46069,3904.46069,54.3693542,40.824276,1.02276206,3.40335679,100.11438,45.6117058,7.23806763,8.630814,31,721.406,810.000061,1442.812,1001,22,10,0,12,30,2048,891.347656,1156.65234,43.5228348,15.9120007,41.9921875,445.3125,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:44,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,27,118,24.5,111,111,111,2156.54956,1936.87231,100,100,100,100,100,44,43,42,46,47,3904.46069,3904.46069,3904.46069,3904.46069,54.522953,40.8995857,1.02374482,3.37192583,100.114372,45.9808235,7.2966423,8.572239,31,721.406,810.000061,1442.812,1000,19,9,0,12,30,2048,891.347656,1156.65234,43.5228348,15.7190008,0.9765625,900.3906,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:45,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27,118,24.5,111,111,111,2166.934,1948.052,100,100,100,100,100,41,44,42,44,44,3904.46021,3904.46021,3904.46021,3904.46021,52.69069,39.258976,1.02568269,3.02327847,100.114365,45.7992325,7.267826,8.601055,30,135,405.000031,270,1000,8,7,0,4,30,2048,891.597656,1156.40234,43.53504,13.923,0.9765625,0,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:47,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27,118,24.5,111,111,111,2177.41943,1936.87231,100,100,100,100,100,44,44,45,49,48,3904.46265,3904.46265,3904.46265,3904.46265,53.61772,40.28488,1.02426255,2.83296585,100.114426,46.1268845,7.3198204,8.549061,30,135,405.000031,270,999,0,6,0,0,30,2048,891.597656,1156.40234,43.53504,13.5390005,2.9296875,1780.27344,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:48,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27.5,118,24.5,111,111,111,2163.46143,1936.87231,100,100,100,100,100,42,45,42,48,48,3904.46021,3904.46021,3904.46021,3904.46021,53.39812,40.0721,1.02386165,2.77991962,100.114365,46.4381866,7.36922073,8.49966049,30,135,405.000031,270,1000,12,11,0,3,30,2048,891.597656,1156.40234,43.53504,13.9210005,0,889.648438,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:49,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27.5,118,24.5,111,111,111,2163.46143,1912.18127,100,100,100,100,100,46,48,47,49,49,3904.462,3904.462,3904.462,3904.462,52.6233559,39.41516,1.02407873,2.630326,100.11441,46.7396851,7.41706467,8.451817,30,135,405.000031,270,1000,11,10,0,6,30,2048,891.597656,1156.40234,43.53504,13.4640007,77.14844,230.46875,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:49,37.2549,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27.5,118,24.5,111,111,111,2177.41943,1948.052,100,100,100,100,100,45,47,46,47,47,3904.46216,3904.46216,3904.46216,3904.46216,53.3110275,39.93347,1.02388608,2.92136645,100.114418,46.6183128,7.39780426,8.471077,30,135,405.000031,270,999,12,11,0,3,30,2048,891.597656,1156.40234,43.53504,13.5510006,67.38281,1337.89063,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:50,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.42400026,3.42400026,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,27.5,118,25,111,111,111,2177.41943,1925.82031,100,100,100,100,100,41,45,46,49,49,3904.461,3904.461,3904.461,3904.461,54.06866,40.72087,1.02340913,2.80071783,100.11438,46.6516724,7.403099,8.465782,30,135,405.000031,270,1001,36,21,0,9,30,2048,891.597656,1156.40234,43.53504,14.305,1.953125,902.34375,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:51,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,27.5,118,24.5,111,111,111,2180.937,1948.052,100,100,100,100,100,45,45,40,49,49,3904.46069,3904.46069,3904.46069,3904.46069,54.8915062,41.43624,1.02404523,3.082867,100.11438,46.61038,7.39654541,8.472336,30,162.000015,405.000031,324.000031,999,42,23,0,12,30,2048,891.347656,1156.65234,43.5228348,14.305,43.9453125,309.5703,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:52,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27.5,118,24.5,111,111,111,2163.46143,1923.0769,100,100,100,100,100,43,46,44,47,47,3904.45972,3904.45972,3904.45972,3904.45972,53.5211334,40.0147057,1.0256083,3.2453177,100.114357,46.81134,7.42843628,8.440445,30,162.000015,405.000031,324.000031,1001,21,14,0,11,30,2048,891.597656,1156.40234,43.53504,13.6340008,0.9765625,0,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:53,36.8627472,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27.5,118,24.5,111,111,111,2180.937,1939.65515,100,100,100,100,100,42,44,44,47,47,3904.46338,3904.46338,3904.46338,3904.46338,53.1286,39.7096176,1.02504587,3.028871,100.114441,47.18178,7.487221,8.38166,30,162.000015,405.000031,324.000031,999,20,16,0,6,30,2048,891.347656,1156.65234,43.5228348,13.9210005,0.9765625,520.5078,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:54,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,27.5,118,25,111,111,111,2160,1912.18127,100,100,100,100,100,44,45,42,45,45,3904.46069,3904.46069,3904.46069,3904.46069,52.4444122,39.105854,1.02637625,2.8453064,100.11438,46.97952,7.455124,8.413757,30,162.000015,405.000031,324.000031,1000,16,12,0,9,30,2048,891.597656,1156.40234,43.53504,13.548,29.296875,893.5547,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
12/16/2021 06:49:55,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.024,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,45,27.5,118,25,111,111,111,2160,1923.0769,100,100,100,100,100,42,44,43,46,45,3904.46045,3904.46045,3904.46045,3904.46045,52.0532532,38.6733627,1.02395785,3.0845716,100.114372,47.41609,7.52440262,8.344479,30,162.000015,405.000031,324.000031,1001,22,16,0,9,30,2048,893.597656,1154.40234,43.6326981,13.7300005,0,696.289063,32,0.0102996826,29,0.0422515869,100,478.2246,48.19792,25,1.56671941,0.007537842
