,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/level/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/0/temperature/0,/hdd/0/factor/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/17/2021 10:25:36,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,27,25,120,26,112,112,111,2156.54956,1920.34143,33.8461533,39.9999962,38.4615364,52.30769,41.1538467,19,21,21,28,28,3291.753,3391.50317,3291.753,3291.753,31.19411,19.32326,0,1.38624644,99.75009,24.0386963,3.83157349,12.10762,34,135,405.000031,270,1000,0,10,0,0,30,2048,266.4336,1781.56641,13.0094528,13.942,29.296875,0,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:37,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,27,25,120,26,113,112,111,2153.11,1945.245,67.69231,86.15385,76.92308,78.46154,77.3076859,22,27,25,25,25,3291.75342,3291.75342,3291.75342,3291.75342,33.7936134,27.5154362,0,1.70773673,99.7501,24.4561768,3.898117,12.0410767,35,1126.406,3505.50024,2252.812,996,3,3,0,0,30,2048,271.792969,1776.207,13.2711411,29.1590023,61.5234375,0,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:38,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.416,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,23,25,119,26,113,112,111,2156.54956,1920.34143,44.4444427,50.7936478,57.1428528,57.1428528,52.38095,19,20,26,19,26,3291.75342,3291.75342,3291.75342,3291.75342,21.4581547,17.2257824,0,1.41597712,99.7501,24.90458,3.96958923,11.9696045,35,1126.406,3505.50024,2252.812,994,1,1,0,0,30,2048,270.042969,1777.957,13.1856918,27.9380016,0.9765625,0,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:39,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,25,119,26,113,112,111,2170.418,1931.33044,26.1538448,43.07692,26.1538448,26.1538448,30.3846188,17,19,18,18,22,798.000732,1496.25134,1496.25134,1496.25134,14.1800776,9.998459,0,1.29700708,99.75009,24.3753052,3.8852272,12.0539665,36,911.250061,3004.6792,1822.50012,992,0,1,0,0,30,2048,269.917969,1778.082,13.1795883,26.627,14.6484375,1.953125,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:40,20,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,26,25,119,26,113,112,111,2149.68164,1906.77966,48.4375,70.3125,46.875,50,53.90625,21,25,21,20,25,3291.754,3291.754,3291.754,3291.754,29.2537518,21.9880066,0,1.65218174,99.7501144,25.1383133,4.00684357,11.93235,35,135,405.000031,270,997,0,10,0,0,30,2048,323.332031,1724.668,15.7876968,13.7610006,0,443.359375,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:41,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.472000033,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,25,120,26,113,112,111,2170.418,1931.33044,63.0769272,48.4375,55.384613,50.7692337,54.41707,18,20,19,26,26,3291.75342,3291.75342,3291.75342,3291.75342,23.9048023,15.9737263,0,1.60240316,99.75011,25.8359756,4.118046,11.8211479,35,1126.406,3505.50024,2252.812,998,7,4,0,0,30,2048,451.0625,1596.9375,22.0245361,29.4460011,7.8125,0.9765625,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:42,21.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,24,25,119,26,113,112,111,2153.11,1909.47668,26.9841251,34.375,34.92063,33.3333321,32.40327,22,22,21,21,23,3291.75269,3291.75269,3291.75269,3291.75269,17.6022034,13.4126358,0,1.45282173,99.7500839,25.6364975,4.08625031,11.8529434,36,1126.406,3505.50024,2252.812,995,4,3,0,0,30,2048,461.300781,1586.69922,22.5244522,28.6800022,5.859375,0.9765625,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:43,24.705883,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,28,25,120,26,113,112,111,2170.418,1934.09741,89.0625,89.0625,87.5,90.625,89.0625,27,28,26,27,28,3291.75366,3291.75366,3291.75366,3291.75366,34.23203,29.9172554,0,2.10046625,99.7501144,26.4657211,4.218422,11.7207718,36,1126.406,3505.50024,2252.812,995,3,2,0,0,30,2048,493.5586,1554.44141,24.09954,28.3930016,4.8828125,0.9765625,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:44,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,29,25.5,119,26,113,112,111,2149.68164,1931.33044,100,92.1875,93.75,96.875,95.703125,27,24,22,23,27,3291.75342,3291.75342,3291.75342,3491.25366,34.23212,29.831089,0,2.29760933,99.75011,27.68509,4.412781,11.526413,36,1126.406,3505.50024,2252.812,997,1,1,0,0,30,2048,604.5156,1443.48438,29.5173645,28.034,0,0,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:45,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,25.5,120,26,113,112,111,2170.418,1928.57141,31.25,21.875,21.875,12.5,21.875,26,23,24,20,26,3291.75342,3291.75342,3291.75342,3291.75342,16.5891,12.4305286,0,1.18487453,99.7501,27.6694641,4.41029,11.528904,36,1126.406,3505.50024,2252.812,998,0,1,0,0,30,2048,607.039063,1440.96094,29.64058,27.9380016,0.9765625,0,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:46,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,27,25.5,119,26,113,112,111,2156.54956,1931.33044,34.375,59.375,53.125,45.3125,48.046875,20,26,27,20,27,3291.75366,3291.75366,3291.75366,3291.75366,24.7895,20.5783043,0,1.44685507,99.7501144,28.7090836,4.5759964,11.3631973,36,1126.406,3505.50024,2252.812,999,0,1,0,0,30,2048,692.0703,1355.92969,33.7924957,27.842001,0,0,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:47,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,27,25.5,119,26,113,112,111,2170.418,1931.33044,21.875,40.625,25,70.3125,39.453125,19,28,21,21,28,3291.753,3291.753,3291.753,3291.753,28.71646,18.8347683,0,1.35946667,99.75009,29.5444565,4.70914841,11.2300453,35,135,405.000031,270,1002,26,29,0,0,30,2048,612.417969,1435.582,29.9032211,14.6900005,1.953125,0,100,498.25882,48.9399529,25,1.5757997,0.007537842
12/17/2021 10:25:48,27.0588245,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,28,25.5,119,26,113,112,111,2156.54956,1909.47668,21.875,50,31.25,50,38.28125,19,21,21,30,30,3291.754,3291.754,3291.754,3291.754,30.37878,18.5546627,0,1.26529324,99.7501144,30.11023,4.799328,11.1398659,35,135,405.000031,270,1004,30,31,0,1,30,2048,603.542969,1444.457,29.4698715,14.8800011,0,0,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:25:49,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,27,25.5,120,26,113,112,111,2160,1934.09741,34.375,62.5,48.4375,50,48.828125,21,23,22,28,28,798.0006,3291.75269,3291.75269,3291.75269,32.89336,21.0140228,0,1.45475435,99.75008,30.3862228,4.843319,11.0958748,34,135,405.000031,270,1005,13,19,0,1,30,2048,604.292969,1443.707,29.5064926,14.1220007,44.921875,1.953125,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:25:50,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,26,25.5,119,26,113,112,111,2146.264,1945.245,39.0625,46.875,56.25,56.25,49.609375,20,25,22,21,25,3291.75342,3291.75342,3291.75342,3391.50366,32.48797,20.6285686,0,1.4588443,99.75011,30.8635864,4.919407,11.0197868,34,135,405.000031,270,1004,27,31,0,0,30,2048,731.7344,1316.26563,35.7292175,15.166,0.9765625,0,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:25:51,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,26,25.5,119,26,113,112,111,2170.418,1942.446,29.6875,48.4375,40.625,35.9375,38.671875,19,21,28,19,28,3291.75366,3291.75366,3291.75366,3291.75366,29.7356548,17.87398,0,1.33090281,99.75011,31.1393661,4.96336365,10.97583,34,135,405.000031,270,1003,3,11,0,1,30,2048,649.6328,1398.36719,31.7203522,13.9310007,0,0,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:25:52,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,25.5,119,26,113,112,111,2153.11,1920.34143,32.8125,51.5625,37.5,43.75,41.40625,20,22,21,20,23,3391.50317,3291.75317,3291.75317,3391.50317,29.0612049,17.1683369,0,1.42510653,99.7501,31.3300171,4.99375153,10.9454422,34,162.000015,405.000031,324.000031,1003,34,35,0,2,30,2048,665.8789,1382.12109,32.51362,14.7920008,0,0,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:25:53,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,25.5,119,26,113,112,111,2156.54956,1909.47668,18.4615364,29.2307682,16.9230766,36.9230728,25.3846111,18,19,19,18,22,3291.753,3491.25317,3291.753,3291.753,25.621151,13.785284,0,1.21441758,99.75009,31.1192627,4.9601593,10.9790344,34,162.000015,405.000031,324.000031,1003,37,40,0,0,30,2048,662.8789,1385.12109,32.3671341,15.368001,3.90625,14.6484375,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:25:54,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.416,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,25.5,119,26,113,112,111,2170.418,1942.446,19.9999981,29.2307682,23.0769215,27.6923065,25,18,21,18,18,22,3491.25415,3291.754,3291.754,3491.25415,19.27691,12.5327673,0,1.31455326,99.75012,31.3603363,4.99858475,10.940609,35,911.250061,3505.50024,1822.50012,998,9,7,0,0,30,2048,674.457031,1373.543,32.9324722,28.8860016,6.8359375,0.9765625,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:25:55,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,24,25.5,119,26,113,112,111,2166.934,1920.34143,20.63492,12.6984119,30.1587276,22.2222214,21.4285736,19,20,19,19,22,3291.75366,3291.75366,3291.75366,3291.75366,16.3695946,12.1627035,0,1.314471,99.7501144,31.2684555,4.98394,10.9552536,36,911.250061,3505.50024,1822.50012,996,9,7,0,0,30,2048,674.457031,1373.543,32.9324722,28.5010014,6.8359375,0.9765625,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:25:56,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.416,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,22,25.5,120,26,113,112,111,2163.46143,1934.09741,12.3076916,10.76923,16.9230766,13.8461533,13.4615364,17,19,18,19,22,3291.753,3391.50317,3291.753,3591.00317,13.8730211,9.714192,0,1.17617011,99.75009,31.3367615,4.99482727,10.9443665,36,911.250061,3505.50024,1822.50012,996,6,6,0,0,30,2048,665.957031,1382.043,32.5174332,29.075,5.859375,0,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:25:57,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.472000033,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,22,25.5,120,26,113,112,111,2156.54956,1931.33044,9.230768,18.4615364,21.53846,12.3076916,15.3846149,26,21,19,19,26,3291.75317,3391.50317,3291.75317,3391.50317,15.3747425,11.17545,0,1.25358033,99.75009,31.8772812,5.080982,10.8582115,36,911.250061,3505.50024,1822.50012,995,7,6,0,0,30,2048,674.457031,1373.543,32.9324722,28.3090019,5.859375,0.9765625,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:25:58,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,25.5,119,26,113,112,111,2166.934,1920.34143,7.69230747,16.9230766,24.6153831,24.6153831,18.4615364,18,19,19,20,22,3391.50342,3291.75342,3391.50342,3291.75342,14.9080048,10.7260094,0,1.24270463,99.7501,31.4479828,5.012554,10.92664,36,911.250061,3505.50024,1822.50012,996,6,6,0,0,30,2048,674.457031,1373.543,32.9324722,28.038002,5.859375,0.9765625,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:25:59,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.4,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,22,25.5,119,26,113,112,111,2163.46143,1945.245,18.75,10.9375,10.9375,17.1875,14.453125,18,20,18,19,22,3291.75366,3291.75366,3291.75366,3291.75366,14.0780087,9.902059,0,1.19943631,99.7501144,31.4707413,5.016182,10.9230118,36,911.250061,3505.50024,1822.50012,998,6,6,0,0,30,2048,665.957031,1382.043,32.5174332,28.884,6.8359375,0.9765625,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:00,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.472000033,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,25.5,120,26,113,112,111,2166.934,1934.09741,15.3846149,24.6153831,18.4615364,30.76923,22.3076878,20,21,20,25,25,3291.75317,3391.50317,3291.75317,3291.75317,16.1795425,11.9794025,0,1.34102666,99.7501,32.26638,5.14300156,10.7961922,36,911.250061,3505.50024,1822.50012,998,7,6,0,0,30,2048,672.582031,1375.418,32.84092,28.5010014,3.90625,0,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:01,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,25.5,119,26,113,112,111,2146.264,1909.47668,12.3076916,10.76923,13.8461533,21.53846,14.6153812,17,19,18,18,22,3391.50342,3291.75342,3291.75342,3291.75342,13.82464,9.645599,0,1.19560444,99.7501,31.60028,5.036831,10.9023628,36,911.250061,3505.50024,1822.50012,999,6,6,0,0,30,2048,672.957031,1375.043,32.85923,28.1300011,4.8828125,0.9765625,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:02,25.09804,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,24,25.5,119,26,113,112,111,2166.934,1931.33044,13.8461533,29.2307682,23.0769215,19.9999981,21.53846,18,26,20,19,26,3291.75342,3291.75342,3291.75342,3291.75342,18.08144,13.8964891,0,1.39768946,99.75011,31.8523712,5.077011,10.8621826,36,911.250061,3505.50024,1822.50012,999,1,2,0,0,30,2048,681.7461,1366.25391,33.2883835,28.034,1.953125,10.7421875,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:03,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,25.5,120,26,113,112,111,2153.11,1906.77966,39.0625,39.0625,37.5,40.625,39.0625,19,25,21,21,25,3291.754,3291.754,3291.754,3291.754,22.0960445,17.8510323,0,1.53031147,99.7501144,31.9809113,5.0975,10.8416939,36,911.250061,3505.50024,1822.50012,998,8,7,0,0,30,2048,699.7969,1348.20313,34.16977,29.3650017,14.6484375,1.953125,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:04,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,25.5,120,26,113,112,111,2170.418,1934.09741,21.53846,26.1538448,21.53846,30.76923,24.9999943,22,23,21,23,23,3291.75269,3291.75269,3291.75269,3291.75269,17.2537136,13.069911,0,1.29691243,99.7500839,31.9363022,5.09038925,10.8488045,36,911.250061,3505.50024,1822.50012,999,6,5,0,0,30,2048,710.3281,1337.67188,34.68399,28.788002,57.6171875,1.953125,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:05,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.368000031,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,22,25.5,119,26,113,112,111,2153.11,1931.33044,29.2307682,19.9999981,15.3846149,19.9999981,21.1538486,18,19,18,19,22,3291.75342,3291.75342,3291.75342,3291.75342,16.6661549,12.4617682,0,1.324481,99.75011,32.11451,5.11879349,10.8204,36,911.250061,3505.50024,1822.50012,999,7,7,0,0,30,2048,711.5781,1336.42188,34.7450256,28.1150017,15.625,1.953125,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:06,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.536,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,25.5,119,26,113,112,111,2166.934,1931.33044,15.625,31.25,29.6875,25,25.390625,20,21,19,20,22,3291.75366,3291.75366,3291.75366,3291.75366,19.795578,12.96336,0,1.39372373,99.7501144,32.03794,5.10659027,10.8326035,36,135,405.000031,270,1002,35,38,0,0,30,2048,696.5781,1351.42188,34.0126038,15.6480007,11.71875,1.953125,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:07,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.4,1.016,3.40800023,3.44,1,0.15200001,1,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,22,25.5,119,26,113,112,111,2156.54956,1934.09741,10.76923,21.53846,12.3076916,19.9999981,16.1538486,18,19,19,18,22,3291.75342,3291.75342,3291.75342,3291.75342,22.310709,10.4899673,0,1.21661329,99.7501,32.0314331,5.10555267,10.8336411,35,135,405.000031,270,1005,33,35,0,0,30,2048,671.5781,1376.42188,32.7919,14.8880005,7.8125,1.953125,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:08,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.424000025,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,22,25.5,119,26,113,112,111,2177.41943,1934.09741,18.75,12.5,14.0625,15.625,15.234375,18,19,20,23,23,3291.75317,3291.75317,3291.75317,3291.75317,22.1314831,10.2607031,0,1.20170057,99.7501,32.0515137,5.108753,10.8304405,35,135,405.000031,270,1006,32,35,0,0,30,2048,671.3281,1376.67188,32.7796936,15.0730009,11.71875,1.953125,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:09,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,24,25.5,119,26,113,112,111,2156.54956,1909.47668,32.8125,40.625,29.6875,35.9375,34.765625,19,25,21,20,25,3291.754,3291.754,3291.754,3291.754,28.5063171,16.6946831,0,1.15658462,99.7501144,30.0505829,4.78982162,11.1493721,35,135,405.000031,270,1005,32,35,0,0,30,2048,671.3281,1376.67188,32.7796936,15.265,12.6953125,1.953125,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:10,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,24,25.5,119,26,113,112,111,2170.418,1936.87231,10.76923,56.92308,26.1538448,21.53846,28.8461571,20,24,21,20,24,3291.75317,3291.75317,3291.75317,3291.75317,27.8763676,16.0697041,0,1.082993,99.75009,30.06916,4.792782,11.1464119,35,135,405.000031,270,1004,32,34,0,0,30,2048,671.3281,1376.67188,32.7796936,14.8810005,11.71875,1.953125,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:11,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,24,25,119,26,113,112,111,2163.46143,1909.47668,23.4375,34.375,42.1875,32.8125,33.203125,19,22,23,21,23,3291.75342,3291.75342,3291.75342,3291.75342,27.9392986,16.13075,0,1.09852135,99.75011,30.05545,4.790596,11.1485977,35,135,405.000031,270,1003,33,35,0,0,30,2048,671.3281,1376.67188,32.7796936,14.8810005,12.6953125,1.953125,100,498.265472,48.9402046,25,1.5757879,0.007537842
12/17/2021 10:26:12,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,24,25,119,26,113,112,111,2170.418,1936.87231,23.0769215,49.2307663,36.9230728,23.0769215,33.07692,19,24,21,19,24,3291.75317,3291.75317,3291.75317,3291.75317,28.1364231,16.3247757,0,1.14324307,99.75009,30.056427,4.79075241,11.1484413,35,135,405.000031,270,1003,35,37,0,0,30,2048,671.3281,1376.67188,32.7796936,15.265,12.6953125,1.953125,100,498.265472,48.9402046,25,1.5757879,0.007537842
