,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/1,/atigpu/0/temperature/2,/atigpu/0/temperature/4,/atigpu/0/temperature/5,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/clock/2,/atigpu/0/voltage/0,/atigpu/0/voltage/1,/atigpu/0/voltage/2,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/level/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/0/temperature/0,/hdd/0/factor/0,/hdd/1/level/0,/hdd/1/data/0,/hdd/1/load/0,/hdd/1/temperature/0,/hdd/1/factor/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Memory","GPU VRM Core","GPU VRM Memory #1","GPU VRM Memory #2","GPU Hot Spot","GPU Total","GPU Fan","GPU Core","GPU Memory","GPU SOC","GPU Core","GPU Memory","GPU SOC","GPU Core","GPU Memory","GPU Fan","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification"
03/20/2022 00:34:29,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,27.5,118,27.5,110,109,109,1644.33618,2180.937,53.125,48.4375,65.625,57.8125,56.25,26,26,26,26,26,3291.753,3291.753,3291.753,3291.753,28.551939,24.1238,0,2.29460883,99.75009,57.4159164,9.151634,6.78755951,57,58,0,0,0,65,116,1471,1680,1750,1231,0.9620001,0.85,0.91200006,81,44,38,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:30,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,27.5,118,27.5,110,109,109,1660.5166,2180.937,70.3125,54.6875,76.5625,59.375,65.234375,27,28,27,26,28,3291.75439,3291.75439,3291.75439,3291.75439,30.4736023,26.0560036,0,2.37599158,99.75013,57.5273972,9.169403,6.76979065,58,58,0,0,0,66,129,1504,1700,1750,1241,0.9620001,0.85,0.91200006,92,49,39,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:31,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,27.5,117,27.5,110,109,109,1666.66663,2180.937,78.46154,70.7692261,78.46154,73.8461456,75.38461,28,28,26,26,28,3291.753,3291.753,3291.753,3291.753,31.9190083,27.4061813,0,2.48924327,99.75009,57.9346848,9.234322,6.704872,58,60,0,0,0,66,132,1528,1689,1750,1228,0.9620001,0.85,0.91200006,92,52,40,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:32,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,27.5,117,27.5,110,109,109,1670.79211,2180.937,78.46154,64.61538,78.46154,72.30769,73.46154,27,30,27,28,30,3291.75317,3291.75317,3291.75317,3291.75317,31.7324257,27.2601452,0,2.49628973,99.7501,57.8215065,9.216282,6.722912,58,60,0,0,0,64,118,1559,1643,1750,1178,0.9620001,0.85,0.91200006,80,43,41,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:33,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.536,1.008,3.40800023,3.3920002,1,0.160000011,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,27.5,117,27.5,110,109,109,1672.86243,2180.937,80,76.92308,78.46154,75.38461,77.69231,26,28,26,26,28,3291.753,3291.753,3291.753,3291.753,32.403717,27.930481,0,2.505529,99.75009,58.02553,9.248802,6.69039154,58,60,0,0,0,66,123,1590,1688,1750,1226,0.9620001,0.85,0.91200006,85,46,41,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:34,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,28,118,27.5,110,109,109,1666.66663,2188.00659,76.92308,80,89.23077,81.53846,81.92308,25,26,27,25,27,3291.75244,3291.75244,3291.75244,3291.75244,32.9077339,28.418993,0,2.54775357,99.75008,58.3141136,9.2948,6.644394,58,60,0,0,0,65,113,1623,1690,1750,1235,0.968000054,0.85,0.91200006,85,40,42,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:35,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,28,118,27.5,110,109,109,1646.34143,2180.937,78.46154,76.92308,69.2307739,64.61538,72.30769,27,27,26,25,27,3291.75342,3291.75342,3291.75342,3291.75342,31.6401844,27.1719818,0,2.47910929,99.75011,58.9897881,9.402496,6.53669739,58,60,0,0,0,66,122,1655,1687,1750,1235,0.968000054,0.85,0.91200006,84,45,43,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:36,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.37600017,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,28,28,118,27.5,110,109,109,1654.41174,2180.937,70.7692261,81.53846,70.7692261,84.61539,76.92307,27,29,26,26,28,3291.75439,3291.75439,3291.75439,3291.75439,32.5876656,28.1146469,0,2.50802135,99.75013,58.6688,9.351334,6.58786,58,60,0,0,0,66,129,1682,1700,1750,1247,0.9620001,0.85,0.91200006,89,50,44,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:37,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,28,118,27.5,110,109,109,1668.72681,2184.466,70.3125,64.0625,70.3125,59.375,66.015625,25,26,25,25,27,3291.754,3291.754,3291.754,3291.754,30.293745,25.8419361,0,2.39081287,99.7501144,58.583046,9.337666,6.601528,58,60,0,0,0,66,125,1713,1715,1750,1241,0.968000054,0.85,0.91200006,87,45,45,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:38,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,28,118,27.5,110,109,109,1664.61157,2188.00659,73.4375,68.75,62.5,67.1875,67.96875,25,25,24,24,26,3291.75317,3291.75317,3291.75317,3291.75317,30.4100018,25.9445171,0,2.41587782,99.75009,58.7377243,9.36232,6.576874,58,60,0,0,0,66,128,1745,1704,1750,1236,0.9620001,0.85,0.91200006,88,48,45,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:39,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,28,118,27.5,110,109,109,1668.72681,2188.00659,75.38461,63.0769272,73.8461456,63.0769272,68.84615,27,27,26,26,27,3291.751,3291.751,3291.751,3291.751,30.9605751,26.490324,0,2.43765974,99.75003,59.3416,9.458572,6.48062134,58,60,0,0,0,66,124,1775,1716,1750,1249,0.968000054,0.85,0.91200006,85,44,46,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:40,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,28,118,27.5,110,109,109,1666.66663,2180.937,63.4920578,69.84126,73.01587,69.84126,69.0476151,25,26,27,25,27,3291.75513,3291.75513,3291.75513,3291.75513,30.7137833,26.26373,0,2.40954828,99.75015,58.7658234,9.366798,6.57239532,59,62,0,0,0,65,124,1805,1713,1750,1242,0.968000054,0.85,0.91200006,88,45,47,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:41,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.504,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,28,118,27.5,110,109,109,1666.66663,2177.41943,54.6875,48.4375,73.4375,79.6875,64.0625,25,25,23,24,25,3291.75317,3291.75317,3291.75317,3291.75317,28.9896431,24.5591087,0,2.318553,99.75009,58.7633362,9.366402,6.572792,58,60,0,0,0,66,129,1833,1701,1750,1249,0.968000054,0.85,0.91200006,81,47,48,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:42,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.496000022,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,28,118,27.5,110,109,109,1664.61157,2180.937,70.3125,53.125,65.625,59.375,62.109375,27,27,26,27,27,3291.75366,3291.75366,3291.75366,3291.75366,29.5760555,25.1319866,0,2.35909,99.7501144,58.91847,9.391129,6.548065,59,60,0,0,0,66,129,1865,1690,1750,1228,0.968000054,0.85,0.91200006,87,49,49,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:43,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.37600017,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,28,28,118,27.5,110,109,109,1652.38684,2180.937,81.53846,83.07693,83.07693,81.53846,82.30769,29,30,29,29,30,3291.75366,3291.75366,3291.75366,3291.75366,34.41505,29.8860016,0,2.66430449,99.75011,59.3909,9.466431,6.472763,57,60,0,0,0,65,135,1892,1704,1750,1263,0.9620001,0.85,0.91200006,99,53,49,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:44,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,28,118,27.5,110,109,109,1654.41174,2180.937,81.53846,72.30769,66.15385,70.7692261,72.69231,25,26,23,24,26,3291.75317,3291.75317,3291.75317,3291.75317,31.46389,26.9858,0,2.48202157,99.7501,59.43745,9.47385,6.46534348,58,62,0,0,0,66,118,1921,1676,1750,1220,0.9620001,0.85,0.91200006,82,43,50,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:45,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,28,118,27.5,110,109,109,1656.44177,2177.41943,70.3125,53.125,73.4375,65.625,65.625,25,26,23,26,28,3291.75146,3291.75146,3291.75146,3291.75146,29.6856136,25.2591,0,2.325799,99.7500458,59.4391,9.474113,6.46508026,58,62,0,0,0,65,118,1943,1679,1750,1239,0.9620001,0.85,0.91200006,80,40,51,99,2041.54944,84.3859253,26,1.51622856,100,1111.95276,69.1098,25,1.51994324
03/20/2022 00:34:46,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,28,118,27.5,110,109,109,1654.41174,2184.466,73.4375,56.25,65.625,56.25,62.890625,28,27,28,28,28,3291.75513,3291.75513,3291.75513,3291.75513,30.4332218,25.9754238,0,2.40886235,99.75016,60.0322762,9.568661,6.370533,58,62,0,0,0,66,116,1959,1709,1750,1244,0.968000054,0.85,0.91200006,78,40,51,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:47,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.37600017,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,28,118,27.5,110,109,109,1660.5166,2188.00659,73.4375,62.5,68.75,70.3125,68.75,28,26,26,24,28,3291.753,3291.753,3291.753,3291.753,30.379694,25.9114857,0,2.38716173,99.75009,59.4942665,9.482906,6.45628738,58,62,0,0,0,65,125,1965,1705,1750,1249,0.9620001,0.85,0.91200006,82,45,51,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:48,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,28,118,27.5,110,109,109,1664.61157,2188.00659,70.3125,59.375,60.9375,62.5,63.28125,24,26,23,26,27,3291.753,3291.753,3291.753,3291.753,29.6740074,25.2453213,0,2.34755087,99.7500839,59.5210724,9.487179,6.452015,58,62,0,0,0,67,116,1964,1658,1750,1222,0.968000054,0.85,0.91200006,81,40,51,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:49,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,28,118,27.5,110,109,109,1664.61157,2180.937,58.4615364,70.7692261,63.0769272,70.7692261,65.76923,27,26,25,27,28,3291.75244,3291.75244,3291.75244,3291.75244,30.1972218,25.74379,0,2.380034,99.75007,59.6992264,9.515575,6.42361832,58,62,0,0,0,66,123,1965,1701,1750,1246,0.968000054,0.85,0.91200006,84,45,51,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:50,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,28,28,118,27.5,110,109,109,1662.56152,2180.937,83.07693,78.46154,89.23077,86.15385,84.23077,27,27,25,28,28,3291.75464,3291.75464,3291.75464,3291.75464,33.6490631,29.0374413,0,2.63563371,99.750145,59.9174461,9.550358,6.388836,58,62,0,0,0,65,118,1966,1684,1750,1228,0.9620001,0.85,0.91200006,82,42,51,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:51,82.35294,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,28,28,118,27.5,110,110,109,1672.86243,2188.00659,89.0625,82.8125,84.375,78.125,83.59375,28,28,27,27,28,3291.75317,3291.75317,3291.75317,3291.75317,34.122097,29.58113,0,2.52941084,99.75009,56.7179871,9.04039,6.89880371,55,60,0,0,0,59,61,1965,1087,1750,1001,0.8,0.85,0.91200006,70,22,51,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:52,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,28,28,118,27.5,110,109,109,1683.29175,2184.466,93.75,84.375,87.5,92.1875,89.453125,27,28,26,26,28,3291.754,3291.754,3291.754,3291.754,35.668602,31.1020317,0,2.79061317,99.75012,56.6974564,9.037117,6.90207672,55,60,0,0,0,58,62,1946,1244,1750,1061,0.8,0.85,0.91200006,63,22,51,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:53,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.3920002,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,28,28,118,27.5,110,109,109,1683.29175,2180.937,90.625,92.1875,90.625,92.1875,91.40625,27,28,26,26,28,3291.753,3291.753,3291.753,3291.753,35.05497,30.5332928,0,2.77120757,99.7500839,56.70846,9.038872,6.900322,54,60,0,0,0,57,64,1919,1007,1750,1099,0.8,0.85,0.91200006,77,23,50,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:54,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.40800023,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,28,117,27.5,110,109,109,1679.10449,2188.00659,76.92308,67.69231,70.7692261,76.92308,73.07692,21,24,22,21,25,3291.75342,3291.75342,3291.75342,3291.75342,31.01324,26.6014786,0,2.19920135,99.75011,54.97039,8.761837,7.17735672,50,54,0,0,0,50,19,1892,786,202,452,0.8,0.675,0.8,46,1,49,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:55,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.40800023,3.40800023,1,0.160000011,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,25,28,118,27.5,110,109,109,1679.10449,2191.55835,38.4615364,21.53846,27.6923065,26.1538448,28.46154,25,25,25,24,26,3291.75317,3291.75317,3291.75317,3291.75317,23.7794228,19.1173534,0,1.236639,99.7501,53.6757431,8.555481,7.383713,49,52,0,0,0,49,11,1865,789,200,158,0.775000036,0.675,0.8,4,1,49,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:56,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,25,28,117,27.5,110,109,109,1677.01868,2184.466,53.125,23.4375,28.125,18.75,30.859375,26,25,21,21,26,3291.75342,3291.75342,3291.75342,3291.75342,23.3977432,18.36998,0,1.39684713,99.75011,39.5282936,6.30049133,9.638702,48,52,0,0,0,48,11,1840,790,200,72,0.775000036,0.675,0.8,4,1,48,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:57,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.40800023,3.42400026,1,0.160000011,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,21,28,118,27.5,110,109,109,1660.5166,2188.00659,17.1875,1.5625,1.5625,3.125,5.859375,17,19,18,17,22,798.0004,798.0004,798.0004,798.0004,13.0355282,3.473488,0,1.03306675,99.75005,38.3776054,6.11708069,9.822113,47,52,0,0,0,47,10,1814,791,200,34,0.775000036,0.675,0.8,0,1,47,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:58,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.40800023,3.42400026,1,0.160000011,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,21,28,118,27.5,110,109,109,1652.38684,2188.00659,3.076923,6.153846,9.230768,3.076923,5.384612,17,19,18,17,21,798.0011,798.0011,798.0011,798.0011,11.41389,2.005248,0,0.970347464,99.75014,38.37497,6.116661,9.822533,47,50,0,0,0,47,10,1785,791,200,35,0.775000036,0.675,0.8,0,1,46,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:34:59,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.40800023,3.42400026,1,0.15200001,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,21,28,117,27.5,110,109,109,1660.5166,2184.466,3.125,1.5625,3.125,6.25,3.515625,17,19,17,17,21,798.000732,798.000732,798.000732,798.000732,11.3438044,1.923338,0,0.9411525,99.75009,38.3685341,6.115635,9.823559,46,50,0,0,0,46,10,1756,790,200,36,0.775000036,0.675,0.8,0,1,46,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:35:00,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.9760001,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,21,27.5,117,27.5,110,109,109,1670.79211,2188.00659,15.625,3.125,9.375,10.9375,9.765625,17,19,18,17,22,798.000854,798.000854,798.000854,798.000854,11.5380325,2.2894237,0,0.972821,99.75011,38.3676949,6.1155014,9.823692,46,50,0,0,0,46,10,1733,790,200,33,0.775000036,0.675,0.8,0,1,45,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:35:01,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,21,27.5,117,27.5,110,109,109,1660.5166,2188.00659,6.25,4.6875,3.125,0,3.515625,17,19,17,17,21,798.000549,798.000549,798.000549,798.000549,11.1880627,1.9313153,0,0.941552043,99.75007,38.36667,6.11533737,9.823856,46,50,0,0,0,46,10,1710,791,200,34,0.775000036,0.675,0.8,0,1,45,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:35:02,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.40800023,3.42400026,1,0.160000011,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,21,27.5,117,27.5,110,109,109,1652.38684,2184.466,3.076923,0,0,6.153846,2.30769515,17,19,17,17,21,798.0008,798.0008,798.0008,798.0008,11.4435024,1.99289131,0,0.9353665,99.7501,38.35901,6.11411667,9.825077,45,50,0,0,0,45,10,1678,791,200,34,0.775000036,0.675,0.8,0,1,44,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:35:03,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.40800023,3.42400026,1,0.160000011,0.9760001,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,21,27.5,117,27.5,110,109,109,1650.3667,2191.55835,3.076923,1.53846145,3.076923,0,1.92307234,17,19,17,17,21,798.0008,798.0008,798.0008,798.0008,11.403821,1.93149865,0,0.9381701,99.7501,38.3606377,6.114376,9.824818,45,48,0,0,0,45,10,1648,791,200,36,0.775000036,0.675,0.8,0,1,43,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:35:04,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.40800023,3.42400026,1,0.160000011,0.968000054,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,21,27.5,117,27.5,110,109,109,1652.38684,2195.122,4.6875,0,1.5625,9.375,3.90625,17,19,17,18,21,798.000854,798.000854,798.000854,798.000854,11.7009945,2.09126043,0,0.95271045,99.75011,38.35365,6.113262,9.825932,45,48,0,0,0,45,10,1622,791,200,38,0.775000036,0.675,0.8,0,1,42,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
03/20/2022 00:35:05,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.968000054,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,21,27.5,118,27.5,110,109,109,1670.79211,2184.466,4.6875,0,0,7.8125,3.125,17,19,17,17,21,798.000854,798.000854,798.000854,798.000854,11.77602,1.98468137,0,0.950248539,99.75011,38.3509445,6.112831,9.826363,45,48,0,0,0,45,10,1598,791,200,35,0.775000036,0.675,0.8,0,1,42,99,2041.55127,84.38594,26,1.51622844,100,1111.95276,69.1098,26,1.51994324
