,Unnamed: 0,iteration,game_name,game_params,init_time,total_time,times,level,load
38,38,8,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 02:59:26.710153472,103.939414978,"[1.7167108058929443, 10.607118129730225, 27.78647518157959, 34.65182042121887, 36.35190463066101, 39.1622850894928, 41.24140477180481, 43.269068479537964, 45.332767963409424, 47.385148763656616, 79.21661400794983, 80.92596936225891, 96.74182844161987, 99.89323782920837, 101.5684220790863, 103.61586165428162]",6.8653452396,17.1793570518
39,39,9,Hearthstone,"{'move_time': 0.0, 'kill_mode': 'os', 'process_name': ['Hearth', 'Battle'], 'window_names': ['Battle.net', 'Hearthstone']}",2022-03-21 03:01:32.329649408,102.6044945717,"[1.6952533721923828, 7.885450601577759, 25.70792317390442, 32.5486798286438, 34.250091314315796, 36.30546259880066, 38.38651752471924, 40.420464277267456, 42.479066133499146, 44.52691078186035, 76.36385560035706, 78.07401156425476, 95.38913822174072, 98.56030917167664, 100.24572372436523, 102.27596044540405]",6.8407566547,17.8224725723
40,40,0,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 03:03:36.586346496,69.2804226875,"[1.6927447319030762, 47.93965435028076, 49.99567723274231, 68.94467544555664]",18.9489982128,46.2469096184
41,41,1,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 03:05:07.342675200,59.1961772442,"[1.6794407367706299, 36.682881355285645, 38.70864462852478, 58.84465503692627]",20.1360104084,35.0034406185
42,42,2,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 03:06:28.007545600,61.8071050644,"[1.691551923751831, 35.266671657562256, 37.27962064743042, 61.484830141067505]",24.2052094936,33.5751197338
43,43,3,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 03:07:51.285517312,59.0173168182,"[1.691798210144043, 36.677656412124634, 38.70632815361023, 58.675129413604736]",19.96880126,34.985858202
44,44,4,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 03:09:11.773073152,56.8495714664,"[1.697197437286377, 35.18470287322998, 37.20604872703552, 56.510984659194946]",19.3049359322,33.4875054359
45,45,5,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 03:10:30.082341632,59.8838384151,"[1.7124228477478027, 36.778239011764526, 38.821133613586426, 59.55555987358093]",20.73442626,35.065816164
46,46,6,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 03:11:51.435977728,57.6244266033,"[1.6949563026428223, 35.24252367019653, 37.262962102890015, 57.29516911506653]",20.0322070122,33.5475673676
47,47,7,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 03:13:10.532997888,56.9680480957,"[1.7095293998718262, 36.72519826889038, 38.76457953453064, 56.62271809577942]",17.8581385612,35.015668869
48,48,8,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 03:14:28.968031744,56.3535573483,"[1.697946548461914, 35.32478404045105, 37.35165476799011, 56.010350465774536]",18.6586956978,33.626837492
49,49,9,Fortnite,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'process_name': ['Fortnite'], 'window_names': []}",2022-03-21 03:15:46.818842880,55.5146853924,"[1.6931397914886475, 35.224650859832764, 37.26206707954407, 55.18523573875427]",17.9231686592,33.5315110683
50,50,0,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 03:17:03.791016704,57.511692524,"[1.722465991973877, 5.780850172042847, 41.04492783546448, 43.26158571243286, 45.44127631187439, 57.165995836257935]",2.1796905994,35.2640776634
51,51,1,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 03:18:22.772161024,39.9629032612,"[1.700420618057251, 4.467114210128784, 22.52919363975525, 24.71417212486267, 26.918843746185303, 39.615809202194214]",2.2046716213,18.0620794296
52,52,2,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 03:19:24.225377024,40.0839457512,"[1.6983349323272705, 4.413197994232178, 23.73198890686035, 25.90809655189514, 28.109820127487183, 39.698401927948]",2.2017235756,19.3187909126
53,53,3,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 03:20:25.874220544,39.7800424099,"[1.6982858180999756, 4.460586071014404, 22.4660325050354, 24.684596061706543, 26.928205490112305, 39.39779877662659]",2.2436094284,18.005446434
54,54,4,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 03:21:27.207994624,40.5762994289,"[1.6987462043762207, 5.078173875808716, 23.248836994171143, 25.52290415763855, 27.697724103927612, 40.211275815963745]",2.1748199463,18.1706631184
55,55,5,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 03:22:29.375369472,40.1349725723,"[1.6950979232788086, 4.430542469024658, 22.16358780860901, 24.33279061317444, 26.532185316085815, 39.69863200187683]",2.1993947029,17.7330453396
56,56,6,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 03:23:30.988320768,39.5085244179,"[1.6958460807800293, 4.395715236663818, 22.252169370651245, 24.416340827941895, 26.59136438369751, 39.17323541641235]",2.1750235558,17.856454134
57,57,7,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 03:24:31.988929536,39.650652647,"[1.6973443031311035, 4.408734560012817, 22.2688410282135, 24.549999475479126, 26.79850935935974, 39.210018157958984]",2.2485098839,17.8601064682
58,58,8,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 03:25:33.135246080,39.9065153599,"[1.6999843120574951, 4.397191524505615, 22.99703311920166, 25.202738285064697, 27.37346339225769, 39.506911516189575]",2.1707251072,18.5998415947
59,59,9,Minecraft,"{'window_names': ['Minecraft Launcher', 'Minecraft 1.18.1'], 'move_time': 0.0, 'kill_mode': 'keyboard'}",2022-03-21 03:26:34.544222976,39.6434261799,"[1.6972286701202393, 4.405608415603638, 22.685989379882812, 24.893638372421265, 27.095738172531128, 39.29610514640808]",2.2020998001,18.2803809643
60,60,0,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 03:27:35.678373888,65.7409851551,"[1.6966853141784668, 33.43011474609375, 49.967479944229126, 52.34407925605774, 65.40733075141907]",13.0632514954,48.2707946301
61,61,1,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 03:29:02.897762304,73.0623679161,"[1.6998505592346191, 30.50796127319336, 47.869964361190796, 50.2320499420166, 72.734459400177]",22.5024094582,46.170113802
62,62,2,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 03:30:37.424968192,65.1258618832,"[1.6971166133880615, 30.41616702079773, 47.6987087726593, 50.056055307388306, 64.7991292476654]",14.7430739403,46.0015921593
63,63,3,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 03:32:04.019091968,65.1975104809,"[1.6776769161224365, 32.06951594352722, 48.62041616439819, 50.98075532913208, 64.86189866065979]",13.8811433315,46.9427392483
64,64,4,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 03:33:30.690753024,63.283479929,"[1.6953272819519043, 31.04037594795227, 46.5871524810791, 48.97148036956787, 62.946940183639526]",13.9754598141,44.8918251991
65,65,5,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 03:34:55.447130112,64.3310575485,"[1.7287945747375488, 30.347877979278564, 47.76065254211426, 50.10051488876343, 64.0087776184082]",13.9082627296,46.0318579674
66,66,6,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 03:36:21.238855424,64.3889400959,"[1.7030680179595947, 30.391947984695435, 47.83894324302673, 50.221099853515625, 64.0577323436737]",13.8366324902,46.1358752251
67,67,7,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 03:37:47.087016192,63.2138752937,"[1.7160768508911133, 30.080589294433594, 47.47081661224365, 49.84768271446228, 62.880258560180664]",13.0325758457,45.7547397614
68,68,8,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 03:39:11.763042816,64.4190576077,"[1.6943769454956055, 30.46855330467224, 47.80603814125061, 50.16843104362488, 64.08557558059692]",13.917144537,46.1116611958
69,69,9,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-21 03:40:37.644055040,63.6014895439,"[1.6972413063049316, 30.437833786010742, 47.9416241645813, 50.30610251426697, 63.27570915222168]",12.969606638,46.2443828583
70,70,0,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 03:42:02.789344512,61.3536832333,"[1.7106859683990479, 26.551443099975586, 28.633291244506836, 30.706714630126953, 32.78979563713074, 58.99112272262573, 61.01856970787048]",26.2013270855,2.0818481445
71,71,1,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 03:43:26.578020608,52.3302896023,"[1.7100551128387451, 22.39859914779663, 24.485883712768555, 26.56430435180664, 28.63086748123169, 49.87082481384277, 52.00074315071106]",21.2399573326,2.087284565
72,72,2,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 03:44:41.175054336,50.9371755123,"[1.7109405994415283, 23.017212629318237, 25.110036849975586, 27.19364023208618, 29.255526781082153, 48.56847143173218, 50.6119339466095]",19.3129446507,2.0928242207
73,73,3,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 03:45:54.513152000,56.9668090343,"[1.7185020446777344, 22.569607973098755, 24.64176368713379, 26.704418659210205, 28.781135082244873, 54.563435316085815, 56.63373565673828]",25.7823002338,2.072155714
74,74,4,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 03:47:13.498976512,50.8431632519,"[1.7105216979980469, 23.163426637649536, 25.24673295021057, 27.31037712097168, 29.373002767562866, 48.40588879585266, 50.52303862571716]",19.0328860283,2.0833063126
75,75,5,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 03:48:27.240724480,55.6975972652,"[1.713700771331787, 22.416154623031616, 24.500662326812744, 26.574296474456787, 28.655712604522705, 53.26143288612366, 55.35216689109802]",24.6057202816,2.0845077038
76,76,6,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 03:49:45.321068288,50.1451284885,"[1.715153455734253, 22.86246347427368, 24.944979429244995, 27.017791986465454, 29.069510459899902, 47.02147889137268, 49.817851305007935]",17.9519684315,2.082515955
77,77,7,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 03:50:57.836684032,57.8553628922,"[1.710773229598999, 22.49339747428894, 24.57347846031189, 26.63850736618042, 28.715480089187622, 55.44138050079346, 57.52953290939331]",26.7259004116,2.080080986
78,78,8,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-21 03:52:17.774306304,51.9101269245,"[1.710550308227539, 22.56586194038391, 24.666305780410767, 26.712036848068237, 28.789029836654663, 49.46181297302246, 51.58440852165222]",20.6727831364,2.10044384
